"EMS_ID","MONITORING_LOCATION","COLLECTION_START","PARAMETER","RESULT_LETTER","RESULT","SAMPLE_CLASS","UPPER_DEPTH","LOWER_DEPTH"
"E206771","SHUSWAP LK TB # 5",2015-11-04 10:45:00,"Calcium Total",NA,16.8,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-07-25 12:25:00,"Hardness (Dissolved)",NA,55.9,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-07-25 12:25:00,"Phosphorus Ort.Dis-P",NA,0.001,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-11-04 10:30:00,"Phosphorus Total",NA,0.0025,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-07-25 12:50:00,"Specific Conductance",NA,118,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-07-07 10:55:00,"Nitrogen Ammonia Total",NA,0.004,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-09-23 11:30:00,"Nitrate (NO3) Dissolved","<",0.003,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-07-25 12:50:00,"Phosphorus Ort.Dis-P",NA,0.0152,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-07-25 12:50:00,"Hardness Total (Total)",NA,54.01796,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-05-15 09:50:00,"Hardness (Dissolved)",NA,51.5,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-06-15 10:10:00,"Chloride Dissolved",NA,1.53,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-08-26 11:50:00,"Phosphorus Total Dissolved",NA,0.0284,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-06-02 11:00:00,"Coliform - Fecal",NA,1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-07-23 10:20:00,"Chlorophyll A",NA,0.00288,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-10-25 10:00:00,"Silver Total","<",1e-05,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-10-25 10:00:00,"Beryllium Total","<",1e-04,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-10-03 11:35:00,"Nitrogen NO2 + NO3",NA,0.016,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-10-25 00:00:00,"Molybdenum Total",NA,0.00079,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-10-25 00:00:00,"Phosphorus Total",NA,0.0286,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-06-21 13:05:00,"Nitrogen Kjel.Tot(N)",NA,0.34,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-07-18 12:50:00,"Phosphorus Ort.Dis-P","<",0.003,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-07-18 13:10:00,"Phosphorus Total",NA,0.004,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-08-15 12:05:00,"Nitrogen Kjel.Tot(N)",NA,0.2,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-08-15 12:30:00,"Phosphorus Ort.Dis-P",NA,0.009,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-09-13 13:50:00,"Nitrogen Ammonia Dissolved",NA,0.009,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-10-18 13:10:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved","<",0.02,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1990-07-23 12:20:00,"pH",NA,8.6,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1990-07-23 12:20:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1990-07-23 12:25:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1991-07-22 14:10:00,"Nitrogen Kjel.Tot(N)",NA,0.24,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-05-24 12:10:00,"Phosphorus Total",NA,0.013,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1991-07-22 14:40:00,"Nitrogen Kjel.Tot(N)",NA,0.07,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1991-08-19 13:40:00,"pH",NA,8.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1992-06-17 14:10:00,"pH",NA,7.9,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1992-06-17 14:10:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1992-08-19 13:15:00,"pH",NA,8.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1993-06-29 12:40:00,"Carbon Total",NA,17,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1993-06-29 12:40:00,"Iron Total",NA,0.12,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1993-06-29 12:40:00,"Lead Total","<",0.03,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1994-07-06 12:35:00,"Magnesium Total",NA,2.57,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1994-07-06 12:35:00,"Manganese Total",NA,0.004,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1987-06-16 13:30:00,"Coliform - Fecal",NA,8,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1987-06-16 13:40:00,"Nitrogen Kjel.Tot(N)",NA,0.09,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1987-08-18 14:00:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved","<",0.02,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1988-08-31 13:55:00,"pH",NA,8,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1995-09-06 12:20:00,"pH",NA,7.5,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1997-07-10 13:10:00,"Nitrogen Total",NA,0.22,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1999-08-04 12:35:00,"Nitrate (NO3) Dissolved","<",0.002,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2000-07-26 13:30:00,"Molybdenum Extractbl",NA,0.01,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2000-07-26 13:30:00,"Chromium Extractable","<",0.005,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2000-07-26 13:20:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2001-07-24 12:30:00,"Phosphorus Total Dissolved",NA,0.002,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2002-08-15 13:05:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2002-08-15 13:05:00,"Copper Total","<",0.005,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2002-08-15 13:05:00,"Antimony Total","<",0.05,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2002-08-15 13:05:00,"Phosphorus Total","<",0.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2004-07-13 10:15:00,"Phosphorus Total",NA,0.004,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2004-09-27 12:50:00,"Nitrogen Ammonia Dissolved",NA,0.008,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2004-09-27 13:05:00,"Nitrogen Total",NA,0.18,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-05-04 12:15:00,"Coliform - Fecal","<",1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-02-06 12:25:00,"Phosphorus Total Dissolved",NA,0.017,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-06-15 11:50:00,"Nitrogen (Kjeldahl) Total Dissolved",NA,0.17,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-02-06 12:00:00,"Phosphorus Total Dissolved",NA,0.006,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-08-23 13:25:00,"Nitrogen Total Dissolved",NA,0.156,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-10-25 13:20:00,"Nitrogen Organic-Total",NA,0.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-11-30 12:00:00,"Specific Conductance",NA,114,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-09-20 12:00:00,"Phosphorus Total",NA,0.002,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-09-20 12:00:00,"Chlorophyll A",NA,0.0016,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-10-23 12:15:00,"Extinction Depth",NA,4.2,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-10-23 12:40:00,"pH",NA,7.7,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-10-23 14:35:00,"Nitrogen Organic-Total",NA,0.09,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-12-06 10:45:00,"pH",NA,7.8,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-12-06 10:45:00,"Nitrogen (Kjeldahl) Total Dissolved",NA,0.07,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-06-19 12:00:00,"Nitrogen Total",NA,0.21,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-06-19 12:00:00,"Chloride Dissolved",NA,0.9,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-05-23 11:40:00,"Enterococcus","<",1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-09-25 11:30:00,"Coliform - Fecal","<",1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-08-15 11:10:00,"Nitrogen Total",NA,0.14,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-12-11 13:15:00,"Specific Conductance",NA,120,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-11-02 12:25:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.161,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-11-02 12:00:00,"Nitrogen Kjel.Tot(N)",NA,0.225,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2010-12-07 12:55:00,"Bromide Dissolved","<",0.4,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-09-07 11:00:00,"Extinction Depth",NA,4.4,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-09-07 11:00:00,"Alkalinity Total 4.5",NA,51,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-08-09 11:00:00,"Phosphorus Total",NA,0.008,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-09-07 11:25:00,"Nitrogen Total",NA,0.17,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-05-18 14:40:00,"Nitrogen Kjel.Tot(N)",NA,0.2,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-05-18 14:15:00,"Temperature",NA,13.81,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-03-27 12:20:00,"Specific Conductance",NA,213,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-03-27 12:20:00,"Nitrogen Total",NA,0.442,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-03-27 11:55:00,"Nitrogen Ammonia Total",NA,0.057,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-03-27 11:55:00,"Specific Conductance",NA,116,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-03-27 11:55:00,"Turbidity",NA,0.44,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-03-27 11:55:00,"Extinction Depth",NA,4.8,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-05-22 11:35:00,"Chloride Dissolved",NA,2.2,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-05-22 11:35:00,"Turbidity",NA,1.15,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2010-05-18 13:15:00,"Nitrogen Organic-Total",NA,0.06,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-05-22 11:10:00,"pH",NA,7.93,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2010-05-18 12:50:00,"Nitrate (NO3) Dissolved",NA,0.002,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-08-15 10:45:00,"Phosphorus Total Dissolved",NA,0.0123,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-08-15 11:10:00,"Phosphorus Ort.Dis-P",NA,0.015,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-08-15 11:10:00,"Bromide Extractable","<",0.01,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-06-19 11:10:00,"Carbon Dissolved Organic",NA,3.74,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-07-12 14:20:00,"Nitrogen NO2 + NO3",NA,0.13,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-03-29 10:40:00,"pH",NA,8.04,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2014-06-09 13:05:00,"Bromide Extractable","<",0.01,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-12-11 11:00:00,"Nitrogen Kjel.Tot(N)",NA,0.112,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2014-05-13 11:30:00,"Nitrogen Total",NA,0.263,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2014-05-13 11:30:00,"Phosphorus Ort.Dis-P",NA,0.0092,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-03-20 10:55:00,"Alkalinity Total 4.5",NA,78.4,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-03-20 10:55:00,"Phosphorus Ort.Dis-P",NA,0.013,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-03-20 10:55:00,"Sulfate Dissolved",NA,15.3,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-05-30 11:00:00,"pH",NA,7.81,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-05-30 11:15:00,"Specific Conductance",NA,158,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-05-30 11:15:00,"Phosphorus Total Dissolved",NA,0.0132,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-06-19 14:00:00,"Temperature-Field",NA,19.7,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-03-18 11:30:00,"Carbon Dissolved Organic",NA,5.54,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-03-18 11:30:00,"Chloride Dissolved",NA,3.4,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-05-05 11:10:00,"Temperature-Field",NA,17.87,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-05-05 11:25:00,"Nitrogen NO2 + NO3",NA,0.154,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2014-07-08 12:45:00,"Chloride Dissolved",NA,1.6,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2014-08-19 12:30:00,"pH",NA,7.79,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-08-14 12:45:00,"Phosphorus Total",NA,0.0132,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-08-14 13:00:00,"Nitrogen Ammonia Dissolved",NA,0.034,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2013-08-14 13:00:00,"Phosphorus Total",NA,0.0275,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2014-09-16 10:35:00,"Nitrogen Kjel.Tot(N)",NA,0.227,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2014-09-16 10:35:00,"Nitrogen Ammonia Dissolved",NA,0.018,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-06-28 09:00:00,"Chlorophyll A",NA,0.00342,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-06-28 09:00:00,"Phosphorus Ort.Dis-P","<",0.001,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-08-31 12:30:00,"Nitrogen NO2 + NO3",NA,0,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-08-31 12:45:00,"Alkalinity Total 4.5",NA,51.2,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-08-31 12:45:00,"Nitrogen Total",NA,0.23,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-08-26 00:00:00,"E Coli","<",1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-12-08 10:15:00,"Alkalinity Total 4.5",NA,49.5,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-07-07 10:40:00,"Nitrate (NO3) Dissolved","<",0.003,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-12-08 10:30:00,"Nitrogen Ammonia Dissolved",NA,0.0255,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-12-08 10:30:00,"Phosphorus Total Dissolved",NA,0.0081,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-12-08 10:30:00,"Silica Reactive Diss",NA,8.9,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-12-08 10:30:00,"Magnesium Total",NA,3.97,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-07-25 12:50:00,"Phosphorus Total",NA,0.0236,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2015-05-26 11:15:00,"Nitrogen Kjel.Tot(N)",NA,0.081,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-05-15 09:50:00,"Extinction Depth",NA,4.5,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-06-15 10:10:00,"Carbon Dissolved Organic",NA,2.19,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-10-03 11:35:00,"Silver Total","<",1e-05,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-10-03 11:35:00,"Nickel Total","<",5e-04,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-10-25 00:00:00,"Nitrogen Total Dissolved",NA,0.312,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2016-10-03 12:00:00,"Lead Total",NA,0.000121,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-09-13 13:40:00,"Phosphorus Ort.Dis-P","<",0.003,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-09-13 13:55:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.14,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1989-10-18 13:10:00,"Phosphorus Total",NA,0.008,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1990-06-07 12:50:00,"Specific Conductance",NA,120,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1990-10-11 12:55:00,"Nitrogen Kjel.Tot(N)",NA,0.05,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1992-08-19 14:00:00,"pH",NA,7.8,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1993-06-29 12:40:00,"Phosphorus Total",NA,0.014,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1994-07-06 12:35:00,"Copper Total","<",0.002,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1988-06-21 14:20:00,"Nitrogen Kjel.Tot(N)",NA,0.12,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1988-07-27 13:55:00,"Nitrogen Ammonia Dissolved",NA,0.012,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1988-07-27 13:55:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.11,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1994-08-31 11:45:00,"pH",NA,8.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1994-08-31 11:45:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved","<",0.02,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1997-07-10 13:10:00,"Phosphorus Total",NA,0.019,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1997-07-10 13:00:00,"Bromide Dissolved","<",0.05,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1999-08-04 13:50:00,"Nitrogen Total",NA,0.21,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",1999-08-04 13:50:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved","<",0.097,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2002-08-15 13:05:00,"Hardness Total (Total)",NA,54.89322,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2002-08-15 12:50:00,"Iron Total",NA,0.144,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2002-08-15 13:05:00,"pH",NA,7.9,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2004-09-27 13:05:00,"Turbidity",NA,0.86,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-05-04 12:30:00,"Phosphorus Total Dissolved","<",0.002,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-06-15 12:05:00,"Chloride Dissolved",NA,1.2,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-06-15 12:05:00,"Nitrogen (Kjeldahl) Total Dissolved",NA,0.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-02-06 12:00:00,"Nitrogen Total Dissolved",NA,0.25,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-08-23 12:45:00,"Extinction Depth",NA,1.6,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-08-23 12:45:00,"Bromide Dissolved","<",0.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2005-11-30 12:25:00,"Alkalinity Total 4.5",NA,54.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-05-23 11:40:00,"Extinction Depth",NA,3.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-05-23 12:05:00,"Bromide Dissolved","<",0.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-07-12 12:20:00,"Phosphorus Total Dissolved",NA,0.006,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-09-20 12:00:00,"Extinction Depth",NA,8.5,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-09-20 12:00:00,"Nitrogen Ammonia Dissolved",NA,0.018,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2006-10-23 12:15:00,"Nitrogen Organic-Total",NA,0.09,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-10-23 14:10:00,"Nitrogen Ammonia Total",NA,0.02,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-03-27 12:20:00,"Extinction Depth",NA,5.1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-09-25 11:30:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-09-25 11:30:00,"Nitrogen NO2 + NO3",NA,0.01,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-07-17 12:30:00,"Extinction Depth",NA,2.75,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-07-17 12:55:00,"pH",NA,7.8,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-10-23 14:10:00,"Alkalinity Total 4.5",NA,48,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-10-23 14:10:00,"Nitrogen Organic-Total",NA,0.09,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-12-11 13:15:00,"Sulfate Dissolved",NA,7.4,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-12-11 13:35:00,"Phosphorus Total",NA,0.007,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-08-15 11:10:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.007,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-08-15 11:35:00,"Nitrogen Organic-Total",NA,0.08,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2007-06-19 11:45:00,"Phosphorus Total",NA,0.009,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2010-05-18 12:50:00,"Coliform - Fecal",NA,1,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2010-07-21 10:15:00,"Nitrogen Total",NA,0.15,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-11-02 12:25:00,"pH",NA,7.56,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-12-08 11:00:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.0778,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-12-08 11:30:00,"Nitrogen Kjel.Tot(N)",NA,0.234,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-11-02 12:00:00,"Phosphorus Ort.Dis-P","<",0.001,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2010-12-07 12:30:00,"Specific Conductance",NA,108,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-02-16 10:55:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.14,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-09-07 11:00:00,"pH",NA,7.8,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-09-07 11:00:00,"Phosphorus Total",NA,0.007,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-08-09 11:25:00,"Alkalinity Total 4.5",NA,48,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-08-09 11:25:00,"Carbon Dissolved Organic",NA,1.9,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-05-18 14:15:00,"Nitrogen Ammonia Dissolved",NA,0.019,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-05-18 14:40:00,"Bromide Dissolved","<",0.4,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-03-27 11:55:00,"Temperature",NA,2.92,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-05-22 11:10:00,"Phosphorus Total Dissolved",NA,0.0055,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-07-18 10:40:00,"Bromide Extractable","<",0.01,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-07-18 10:55:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.165,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-05-22 11:10:00,"Specific Conductance",NA,121,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2010-05-18 12:50:00,"Specific Conductance",NA,116,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2010-05-18 12:50:00,"Extinction Depth",NA,2.6,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2012-08-15 11:10:00,"Nitrogen Kjel.Tot(N)",NA,0.129,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-07-12 14:20:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.135,"Regular",NA,NA
"E206771","SHUSWAP LK TB # 5",2011-03-29 10:15:00,"Chlorophyll A",NA,0.0031,"Regular",NA,NA
